species_id	count_reads	coverage	relative_abundance	sample	kingdom	phylum	class	order	family	genus	species
Eggerthella_lenta_56463	59	1.31362467866	0.0563084855304	XAC_002	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Streptococcus_anginosus_58032	54	1.27686973749	0.0547329859934	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Clostridiales_bacterium_52957	43	1.02005012531	0.0437244204181	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis
Erysipelotrichaceae_bacterium_56596	25	0.565383878997	0.0242351643409	XAC_002	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Streptococcus_anginosus_58303	19	0.438502673797	0.0187964049881	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Coprobacillus_sp_47700	15	0.352024922118	0.0150895385534	XAC_002	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 29_1
Collinsella_sp_62205	14	0.308349957253	0.0132174123921	XAC_002	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Streptococcus_sp_57750	12	0.278923766816	0.0119560595526	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. I-P16
Ruminococcus_torques_62045	10	0.243182264077	0.0104240010259	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques
Collinsella_aerofaciens_61484	9	0.204071833285	0.00874753349138	XAC_002	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Streptococcus_constellatus_50409	9	0.207330361565	0.008887210216	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. pharyngis
Streptococcus_intermedius_57028	8	0.191495688373	0.00820845738745	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius
Streptococcus_anginosus_58223	8	0.198117880139	0.00849231745437	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Ruminococcus_sp_55468	6	0.131798957411	0.00564955866531	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732
Streptococcus_constellatus_57767	5	0.120158494304	0.00515059053608	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus
Bacteroides_vulgatus_57955	4	0.0958358848745	0.00410800255537	XAC_002	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Alistipes_sp_58363	4	0.101243152128	0.00433978491669	XAC_002	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes timonensis
Clostridiales_bacterium_55367	3	0.0764292265362	0.00327613668228	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-28
Bacteroides_ovatus_58035	2	0.0442771084337	0.00189793702879	XAC_002	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Streptococcus_anginosus_54555	2	0.0495147553971	0.00212244862106	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Blautia_wexlerae_56130	1	0.0193364742835	0.000828857435526	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae
Enterococcus_casseliflavus_56514	1	0.0247794627812	0.00106217098699	XAC_002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus
Anaerostipes_hadrus_55206	1	0.0247426761679	0.00106059412982	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales			butyrate-producing bacterium SSC/2
Bacteroides_fragilis_54507	1	0.024792552115	0.00106273206092	XAC_002	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Clostridiales_bacterium_62591	1	0.0225487195184	0.000966550238706	XAC_002	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium 9401234
Bacteroides_thetaiotaomicron_56941	551	13.1696821016	0.339366677606	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Peptoniphilus_sp_58372	391	9.21726010863	0.23751757374	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis
Bacteroides_vulgatus_57955	105	2.51316595224	0.0647612275606	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Enterococcus_casseliflavus_56514	96	2.26692437308	0.0584158817913	XAC_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus
Parabacteroides_distasonis_56985	65	1.51023925385	0.0389170273068	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Bacteroides_salyersiae_54873	61	1.48634881826	0.0383013998609	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Eggerthella_lenta_56463	55	1.2357421689	0.0318435715459	XAC_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Clostridiales_bacterium_52743	48	1.1652369281	0.0300267373095	XAC_029	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Dorea_formicigenerans_56346	39	0.921463897132	0.0237450030222	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans
Bacteroides_uniformis_57318	32	0.894823143593	0.0230585032306	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Clostridiales_bacterium_56470	29	0.969878658101	0.0249925924818	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Dorea_longicatena_59913	20	0.453875626289	0.0116958224315	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Collinsella_sp_62205	18	0.403723757956	0.0104034698295	XAC_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Erysipelotrichaceae_bacterium_56596	17	0.392207543557	0.010106711002	XAC_029	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Parabacteroides_merdae_56972	16	0.377636492078	0.00973123274127	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Prevotella_buccalis_62098	15	0.357513491075	0.00921268749917	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis
Roseburia_inulinivorans_61943	11	0.251634943875	0.00648432621331	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
Collinsella_aerofaciens_61484	11	0.244213963315	0.00629309657711	XAC_029	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Clostridiales_bacterium_52957	9	0.208220551378	0.00536559016273	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis
Bacteroides_ovatus_58035	8	0.19437751004	0.0050088718372	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Bacteroides_rodentium_59708	4	0.104703055269	0.00269807028961	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Prevotella_buccalis_58135	4	0.0921900161031	0.00237562450118	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis
Alistipes_shahii_62199	3	0.0747289758973	0.00192567474868	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Clostridium_bartlettii_61535	3	0.0700504600772	0.00180511509069	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii
Bacteroides_faecis_58503	3	0.0714213146398	0.00184044034416	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
Streptococcus_anginosus_58032	2	0.0467558197127	0.00120484056276	XAC_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Finegoldia_magna_61710	1	0.0196197411003	0.000505576846984	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia magna
Blautia_wexlerae_56130	1	0.0245386729486	0.000632331733383	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae
Bacteroides_finegoldii_57739	1	0.023549626036	0.000606845198315	XAC_029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii
Eubacterium_hallii_61477	1	0.0201530612245	0.000519319857426	XAC_029	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	[Eubacterium] hallii
Streptococcus_anginosus_58223	1	0.0247647350173	0.000638157077732	XAC_029	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Bacteroides_vulgatus_57955	360	8.6617677077	0.208093301097	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Bacteroides_ovatus_58035	272	6.41736947791	0.154173102314	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Bacteroides_thetaiotaomicron_56941	230	5.49780231013	0.132081102854	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Citrobacter_koseri_61132	162	3.66158127039	0.0879670939588	XAC_036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Citrobacter koseri
Clostridiales_bacterium_52743	86	2.09773284314	0.0503966588438	XAC_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
Clostridium_hathewayi_61827	65	1.70210229736	0.0408918938738	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Parabacteroides_distasonis_56985	59	1.41392944039	0.0339687295595	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Eggerthella_lenta_56463	54	1.21965152813	0.029301329849	XAC_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Dorea_formicigenerans_56346	41	0.960830860534	0.0230833326767	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans
Bacteroides_uniformis_57318	41	1.13961115015	0.0273784121447	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
Parabacteroides_merdae_56972	40	0.952164698759	0.022875133811	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Eubacterium_ventriosum_61474	40	0.931485304237	0.0223783248898	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ventriosum
Clostridiales_bacterium_56470	39	1.29264810849	0.0310550249246	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Bacteroides_salyersiae_54873	35	0.837917685412	0.0201304240762	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Dorea_longicatena_59913	26	0.591708419295	0.0142154075719	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Clostridiales_bacterium_52957	21	0.502355889724	0.0120687715194	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis
Bacteroides_xylanisolvens_57185	15	0.348909657321	0.00838232619794	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D1
Ruminococcus_torques_62045	15	0.337453403963	0.00810709720775	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques
Roseburia_inulinivorans_61943	14	0.31420204978	0.00754849863871	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
Coprococcus_comes_61587	12	0.286439665472	0.00688152552283	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes
Collinsella_sp_62205	12	0.270732402394	0.00650416880588	XAC_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella sp. 4_8_47FAA
Anaerostipes_hadrus_55206	10	0.237232779097	0.00569936227764	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales			butyrate-producing bacterium SSC/2
Bacteroides_finegoldii_57739	8	0.193248433394	0.00464266715455	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii
Streptococcus_anginosus_58032	8	0.181773155027	0.00436698110097	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Erysipelotrichaceae_bacterium_56596	8	0.184376794945	0.00442953184624	XAC_036	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium 21_3
Bacteroides_rodentium_59708	6	0.158942670786	0.00381849365687	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides rodentium
Collinsella_aerofaciens_61484	6	0.1330068184	0.00319540177518	XAC_036	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella aerofaciens
Bacteroides_fragilis_54507	6	0.142683667274	0.00342788173704	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
Bacteroides_faecis_58503	6	0.148227166514	0.00356106067874	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis
Streptococcus_anginosus_58303	4	0.0909090909091	0.00218403142008	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Alistipes_shahii_62199	3	0.0765182612357	0.00183830115423	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
Clostridiales_bacterium_55367	3	0.0718434729441	0.00172599242461	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-28
Citrobacter_freundii_56148	3	0.0679704726297	0.00163294612647	XAC_036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
Eubacterium_hallii_61477	3	0.062074829932	0.00149130716864	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	[Eubacterium] hallii
Anaeroglobus_geminatus_62348	2	0.0406034831916	0.000975472113606	XAC_036	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaeroglobus	Anaeroglobus geminatus
Streptococcus_constellatus_57767	2	0.0495294700347	0.00118991310653	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus
Clostridiales_bacterium_62591	2	0.0424446485053	0.00101970490545	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium 9401234
Clostridium_hathewayi_55515	2	0.0457131646066	0.00109822886593	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hathewayi
Dorea_longicatena_61473	2	0.0492368291482	0.00118288260073	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Streptococcus_gallolyticus_57748	1	0.019404019404	0.000466168868597	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus subsp. gallolyticus
Ruminococcus_gnavus_57638	1	0.0244450963137	0.000587277442576	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 2_1_58FAA
Burkholderiales_bacterium_56577	1	0.021551314915	0.000517756238103	XAC_036	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium 1_1_47
Enterococcus_faecium_56947	1	0.0248163589438	0.000596196784318	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
Streptococcus_intermedius_57028	1	0.0247794627812	0.000595310378157	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius
Streptococcus_anginosus_54555	1	0.0247573776986	0.000594779798497	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Alistipes_sp_58363	1	0.0254951538137	0.000612504386879	XAC_036	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes timonensis
Streptococcus_anginosus_58223	1	0.0247647350173	0.000594956553266	XAC_036	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
Peptoniphilus_duerdenii_57835	1	0.0196978975301	0.000473229098268	XAC_036	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus duerdenii
Porphyromonas_somerae_59001	450	10.4652285264	0.176396953513	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas somerae
Bacteroides_thetaiotaomicron_56941	304	7.29305938874	0.122928367471	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 1_1_6
Bacteroides_salyersiae_54873	224	5.38610431948	0.0907856327134	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
Peptoniphilus_sp_58372	198	4.67370750352	0.0787778081628	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis
Bacteroides_vulgatus_57955	147	3.52765870586	0.0594605504483	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
Enterococcus_mundtii_57674	136	3.15882002384	0.0532435796787	XAC_064	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
Dorea_formicigenerans_56346	133	3.12274975272	0.0526355962103	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans
Peptoniphilus_lacrimalis_56996	106	2.90656040656	0.0489916106109	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. oral taxon 836
Clostridiales_bacterium_59945	94	2.18290496115	0.0367940159151	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis		Clostridiales bacterium S7-1-4
Dorea_longicatena_59913	86	1.99980351704	0.0337077443786	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
Parabacteroides_merdae_56972	77	1.83893430215	0.0309962088063	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides merdae
Clostridium_bolteae_57158	71	1.62184306921	0.027337021429	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] bolteae
Parabacteroides_distasonis_56985	52	1.26175993512	0.0212676300435	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp. 31_2
Bacteroides_ovatus_58035	38	0.908032128514	0.015305361059	XAC_064	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
Eggerthella_lenta_56463	34	0.753499000286	0.0127006235736	XAC_064	Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella sp. HGA1
Clostridiales_bacterium_56470	33	1.11448965025	0.0187853116184	XAC_064	Bacteria	Firmicutes	Clostridia	Clostridiales			Clostridiales bacterium VE202-03
Clostridiales_bacterium_52743	32	0.764705882353	0.0128895214892	XAC_064	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA
