species_id	count_reads	coverage	relative_abundance	XIC_008
Oscillospiraceae_bacterium_54867	0	0.0	0.0	XIC_008
Porphyrobacter_sp_60694	0	0.0	0.0	XIC_008
Nitrosococcus_oceani_56447	0	0.0	0.0	XIC_008
Bifidobacterium_tsurumiense_46912	0	0.0	0.0	XIC_008
Microbacterium_sp_59366	0	0.0	0.0	XIC_008
Acholeplasma_axanthum_59887	0	0.0	0.0	XIC_008
Methylococcaceae_bacterium_58632	0	0.0	0.0	XIC_008
Sphingobium_yanoikuyae_58162	0	0.0	0.0	XIC_008
Pseudomonas_viridiflava_57558	0	0.0	0.0	XIC_008
Campylobacter_concisus_59753	0	0.0	0.0	XIC_008
Campylobacter_concisus_59750	0	0.0	0.0	XIC_008
Thalassolituus_oleivorans_56743	0	0.0	0.0	XIC_008
Pseudomonas_sp_60712	0	0.0	0.0	XIC_008
Planctomyces_limnophilus_61696	0	0.0	0.0	XIC_008
Clostridium_paraputrificum_59909	0	0.0	0.0	XIC_008
Thermodesulfobacterium_hveragerdense_59108	0	0.0	0.0	XIC_008
Saprospira_grandis_62148	0	0.0	0.0	XIC_008
Streptomyces_olindensis_61327	0	0.0	0.0	XIC_008
Acinetobacter_baumannii_57698	0	0.0	0.0	XIC_008
Peptostreptococcus_anaerobius_55004	0	0.0	0.0	XIC_008
Sideroxydans_lithotrophicus_61861	0	0.0	0.0	XIC_008
Vibrio_brasiliensis_62613	0	0.0	0.0	XIC_008
Chryseobacterium_gregarium_58753	0	0.0	0.0	XIC_008
Kocuria_sp_60162	0	0.0	0.0	XIC_008
Erwinia_amylovora_56589	0	0.0	0.0	XIC_008
Weissella_halotolerans_59128	0	0.0	0.0	XIC_008
Thermus_islandicus_59114	0	0.0	0.0	XIC_008
Desulfovibrio_inopinatus_58816	0	0.0	0.0	XIC_008
Nitrincola_sp_59635	0	0.0	0.0	XIC_008
Streptomyces_sp_59972	0	0.0	0.0	XIC_008
Sphingopyxis_baekryungensis_59066	0	0.0	0.0	XIC_008
Methylophaga_aminisulfidivorans_58344	0	0.0	0.0	XIC_008
Listeria_monocytogenes_53478	0	0.0	0.0	XIC_008
Jeotgalicoccus_marinus_58890	0	0.0	0.0	XIC_008
Arthromitus_sp_58417	0	0.0	0.0	XIC_008
Verrucomicrobium_sp_60354	0	0.0	0.0	XIC_008
Clostridium_saccharobutylicum_60190	0	0.0	0.0	XIC_008
Aeromonas_caviae_57221	0	0.0	0.0	XIC_008
Actinoplanes_friuliensis_59778	0	0.0	0.0	XIC_008
Halomonas_anticariensis_44729	0	0.0	0.0	XIC_008
Williamsia_sp_58068	0	0.0	0.0	XIC_008
Nocardioides_sp_60979	0	0.0	0.0	XIC_008
Gilvimarinus_chinensis_58861	0	0.0	0.0	XIC_008
Chryseobacterium_gleum_61706	0	0.0	0.0	XIC_008
Bacillus_megaterium_57856	0	0.0	0.0	XIC_008
Actinobacillus_minor_61978	0	0.0	0.0	XIC_008
Melissococcus_plutonius_54390	0	0.0	0.0	XIC_008
Deinococcus_aquatilis_58785	0	0.0	0.0	XIC_008
Clostridiaceae_bacterium_60038	0	0.0	0.0	XIC_008
Bacillus_anthracis_57688	0	0.0	0.0	XIC_008
Streptacidiphilus_rugosus_62639	0	0.0	0.0	XIC_008
Cobetia_marina_61117	0	0.0	0.0	XIC_008
Bacillus_flexus_60543	0	0.0	0.0	XIC_008
Alcanivorax_sp_59363	0	0.0	0.0	XIC_008
Enterobacter_sp_59321	0	0.0	0.0	XIC_008
Rhizobium_grahamii_62660	0	0.0	0.0	XIC_008
Lactobacillus_sp_60861	0	0.0	0.0	XIC_008
Lactobacillus_sp_60860	0	0.0	0.0	XIC_008
Bifidobacterium_bombi_60179	0	0.0	0.0	XIC_008
Phascolarctobacterium_sp_59817	0	0.0	0.0	XIC_008
Phascolarctobacterium_sp_59818	0	0.0	0.0	XIC_008
Herbaspirillum_huttiense_59680	0	0.0	0.0	XIC_008
Thermobifida_fusca_52029	0	0.0	0.0	XIC_008
Kineococcus_radiotolerans_61084	0	0.0	0.0	XIC_008
Microtetraspora_glauca_60985	0	0.0	0.0	XIC_008
Clavibacter_michiganensis_58293	0	0.0	0.0	XIC_008
Firmicutes_bacterium_59686	0	0.0	0.0	XIC_008
Bacillus_smithii_62067	0	0.0	0.0	XIC_008
Nitratifractor_salsuginis_62241	0	0.0	0.0	XIC_008
Coprobacter_fastidiosus_56550	0	0.0	0.0	XIC_008
Chlorobium_phaeobacteroides_61271	0	0.0	0.0	XIC_008
Leptospira_interrogans_56645	0	0.0	0.0	XIC_008
Salinimonas_chungwhensis_59044	0	0.0	0.0	XIC_008
Enterococcus_malodoratus_44064	0	0.0	0.0	XIC_008
Celeribacter_indicus_59490	0	0.0	0.0	XIC_008
Arcobacter_sp_62610	0	0.0	0.0	XIC_008
Commensalibacter_sp_59492	0	0.0	0.0	XIC_008
Flavobacterium_frigoris_58525	0	0.0	0.0	XIC_008
Vibrionales_bacterium_61402	0	0.0	0.0	XIC_008
Saccharospirillum_impatiens_59038	0	0.0	0.0	XIC_008
Lactobacillus_harbinensis_58901	0	0.0	0.0	XIC_008
Streptomyces_davawensis_59521	0	0.0	0.0	XIC_008
Rhizobium_sp_61337	0	0.0	0.0	XIC_008
Gordonia_hirsuta_58866	0	0.0	0.0	XIC_008
Actinoalloteichus_cyanogriseus_52665	0	0.0	0.0	XIC_008
Caldithrix_abyssi_62409	0	0.0	0.0	XIC_008
Glaciecola_sp_61553	0	0.0	0.0	XIC_008
Desulfovibrio_alcoholivorans_58808	0	0.0	0.0	XIC_008
Methylibium_sp_60738	0	0.0	0.0	XIC_008
Methylibium_sp_60739	0	0.0	0.0	XIC_008
Streptococcus_sp_58555	0	0.0	0.0	XIC_008
Methylibium_sp_60737	0	0.0	0.0	XIC_008
Staphylococcus_aureus_57331	0	0.0	0.0	XIC_008
Bartonella_rattaustraliani_59458	0	0.0	0.0	XIC_008
Gardnerella_vaginalis_57030	0	0.0	0.0	XIC_008
Lacticigenium_naphtae_58899	0	0.0	0.0	XIC_008
Veillonella_magna_59123	0	0.0	0.0	XIC_008
Microcoleus_vaginatus_62259	0	0.0	0.0	XIC_008
Streptococcus_tigurinus_42919	0	0.0	0.0	XIC_008
Alcanivorax_sp_60360	0	0.0	0.0	XIC_008
Microlunatus_phosphovorus_58361	0	0.0	0.0	XIC_008
Rhodococcus_rhodnii_61378	0	0.0	0.0	XIC_008
Streptomyces_ipomoeae_62155	0	0.0	0.0	XIC_008
Chryseobacterium_sp_60751	0	0.0	0.0	XIC_008
Geobacillus_sp_61588	0	0.0	0.0	XIC_008
Micrococcus_luteus_59665	0	0.0	0.0	XIC_008
Alloiococcus_otitis_62422	0	0.0	0.0	XIC_008
Lactococcus_lactis_56468	0	0.0	0.0	XIC_008
Methylosarcina_lacus_58620	0	0.0	0.0	XIC_008
Pseudomonas_sp_59229	0	0.0	0.0	XIC_008
Pseudomonas_sp_59228	0	0.0	0.0	XIC_008
Planctomyces_brasiliensis_62260	0	0.0	0.0	XIC_008
Pseudomonas_sp_59223	0	0.0	0.0	XIC_008
Pseudomonas_sp_59225	0	0.0	0.0	XIC_008
Pseudomonas_sp_59224	0	0.0	0.0	XIC_008
Pseudomonas_sp_59227	0	0.0	0.0	XIC_008
Pseudomonas_sp_59226	0	0.0	0.0	XIC_008
Staphylococcus_agnetis_62654	0	0.0	0.0	XIC_008
Saccharibacillus_kuerlensis_59036	0	0.0	0.0	XIC_008
Ornithobacterium_rhinotracheale_49033	0	0.0	0.0	XIC_008
Cellvibrio_sp_59190	0	0.0	0.0	XIC_008
Microbulbifer_variabilis_59891	0	0.0	0.0	XIC_008
Unidentified_eubacterium_61667	0	0.0	0.0	XIC_008
Streptococcus_pseudopneumoniae_60471	0	0.0	0.0	XIC_008
Streptococcus_pseudopneumoniae_60472	0	0.0	0.0	XIC_008
Mangrovibacter_sp_59610	0	0.0	0.0	XIC_008
Mesorhizobium_sp_59999	0	0.0	0.0	XIC_008
Capnocytophaga_sp_59162	0	0.0	0.0	XIC_008
Pectobacterium_carotovorum_57865	0	0.0	0.0	XIC_008
Pseudomonas_sp_56905	0	0.0	0.0	XIC_008
Streptomyces_viridochromogenes_61899	0	0.0	0.0	XIC_008
Streptococcus_sp_62585	0	0.0	0.0	XIC_008
Vibrio_cholerae_56566	0	0.0	0.0	XIC_008
Clostridium_tetani_58149	0	0.0	0.0	XIC_008
Streptococcus_australis_62469	0	0.0	0.0	XIC_008
Geomicrobium_sp_58204	0	0.0	0.0	XIC_008
Leptospira_borgpetersenii_53012	0	0.0	0.0	XIC_008
Vesicomyosocius_okutanii_61486	0	0.0	0.0	XIC_008
Lactobacillus_mucosae_57556	0	0.0	0.0	XIC_008
Chryseobacterium_palustre_58754	0	0.0	0.0	XIC_008
Corynebacterium_sp_47185	0	0.0	0.0	XIC_008
Helicobacter_bizzozeronii_58311	0	0.0	0.0	XIC_008
Helicobacter_bizzozeronii_58310	0	0.0	0.0	XIC_008
Solobacterium_moorei_56880	0	0.0	0.0	XIC_008
Rhodobacterales_bacterium_61346	0	0.0	0.0	XIC_008
Streptosporangium_roseum_57476	0	0.0	0.0	XIC_008
Marvinbryantia_formatexigens_61608	0	0.0	0.0	XIC_008
Nocardia_brevicatena_59466	0	0.0	0.0	XIC_008
Streptococcus_pneumoniae_60080	0	0.0	0.0	XIC_008
Granulibacter_bethesdensis_57577	0	0.0	0.0	XIC_008
Streptococcus_pneumoniae_60082	0	0.0	0.0	XIC_008
Streptococcus_pneumoniae_60083	0	0.0	0.0	XIC_008
Corynebacterium_sp_60464	0	0.0	0.0	XIC_008
Francisella_tularensis_62097	0	0.0	0.0	XIC_008
Corynebacterium_variabile_62340	0	0.0	0.0	XIC_008
Actinomyces_sp_58647	0	0.0	0.0	XIC_008
Shewanella_sp_62600	0	0.0	0.0	XIC_008
Jeotgalicoccus_psychrophilus_58891	0	0.0	0.0	XIC_008
Lachnospiraceae_bacterium_62050	0	0.0	0.0	XIC_008
Collimonas_fungivorans_58316	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_60944	0	0.0	0.0	XIC_008
Aquiluna_sp_58519	0	0.0	0.0	XIC_008
Bacillus_mojavensis_58026	0	0.0	0.0	XIC_008
Simkania_negevensis_61270	0	0.0	0.0	XIC_008
Maricaulis_sp_59301	0	0.0	0.0	XIC_008
Methylibium_petroleiphilum_55794	0	0.0	0.0	XIC_008
Bacillus_selenitireducens_61512	0	0.0	0.0	XIC_008
Porticoccus_hydrocarbonoclasticus_60476	0	0.0	0.0	XIC_008
Phyllobacterium_sp_60564	0	0.0	0.0	XIC_008
Brachyspira_pilosicoli_56946	0	0.0	0.0	XIC_008
Sphingobium_sp_60136	0	0.0	0.0	XIC_008
Porphyromonas_endodontalis_34109	0	0.0	0.0	XIC_008
Leuconostoc_argentinum_62436	0	0.0	0.0	XIC_008
Megamonas_hypermegale_58935	0	0.0	0.0	XIC_008
Clostridium_mangenotii_58185	0	0.0	0.0	XIC_008
Streptomyces_pluripotens_51883	0	0.0	0.0	XIC_008
Paenibacillus_darwinianus_50249	0	0.0	0.0	XIC_008
Gluconacetobacter_hansenii_62187	0	0.0	0.0	XIC_008
Haloplasma_contractile_58374	0	0.0	0.0	XIC_008
Sporosarcina_koreensis_61275	0	0.0	0.0	XIC_008
Bacillus_sp_59331	0	0.0	0.0	XIC_008
Herminiimonas_arsenicoxydans_60996	0	0.0	0.0	XIC_008
Acinetobacter_schindleri_57376	0	0.0	0.0	XIC_008
Helicobacter_pylori_53193	0	0.0	0.0	XIC_008
Rickettsia_felis_58292	0	0.0	0.0	XIC_008
Bacteroides_helcogenes_62145	0	0.0	0.0	XIC_008
Aerococcus_viridans_58017	0	0.0	0.0	XIC_008
Riemerella_anatipestifer_53476	0	0.0	0.0	XIC_008
Bosea_sp_60769	0	0.0	0.0	XIC_008
Faecalibacterium_prausnitzii_62201	0	0.0	0.0	XIC_008
Synechococcus_sp_58591	0	0.0	0.0	XIC_008
Synechococcus_sp_58592	0	0.0	0.0	XIC_008
Mycobacterium_triplex_61606	0	0.0	0.0	XIC_008
Arthrobacter_sp_59856	0	0.0	0.0	XIC_008
Arthrobacter_sp_59855	0	0.0	0.0	XIC_008
Treponema_pedis_56128	0	0.0	0.0	XIC_008
Hylemonella_gracilis_60615	0	0.0	0.0	XIC_008
Actinomyces_israelii_58669	0	0.0	0.0	XIC_008
Sphingomonas_sanxanigenens_59065	0	0.0	0.0	XIC_008
Desulfomicrobium_escambiense_58801	0	0.0	0.0	XIC_008
Streptomyces_sp_57580	0	0.0	0.0	XIC_008
Bacillus_vietnamensis_61015	0	0.0	0.0	XIC_008
Maribacter_antarcticus_58922	0	0.0	0.0	XIC_008
Streptococcus_sp_62351	0	0.0	0.0	XIC_008
Lactobacillus_reuteri_34175	0	0.0	0.0	XIC_008
Prevotella_sp_60336	0	0.0	0.0	XIC_008
Clostridium_difficile_57608	0	0.0	0.0	XIC_008
Flavobacterium_suncheonense_44730	0	0.0	0.0	XIC_008
Streptomyces_sp_53350	0	0.0	0.0	XIC_008
KSB1_bacterium_54432	0	0.0	0.0	XIC_008
Arthrobacter_phenanthrenivorans_62546	0	0.0	0.0	XIC_008
Ramlibacter_tataouinensis_61339	0	0.0	0.0	XIC_008
Weissella_koreensis_53982	0	0.0	0.0	XIC_008
Brevundimonas_abyssalis_60335	0	0.0	0.0	XIC_008
Marmoricola_sp_60014	0	0.0	0.0	XIC_008
Bacillus_sp_60168	0	0.0	0.0	XIC_008
Bacillus_sp_60169	0	0.0	0.0	XIC_008
Enterococcus_italicus_62450	0	0.0	0.0	XIC_008
Paracoccus_sp_57975	0	0.0	0.0	XIC_008
Desulfobacter_vibrioformis_58794	0	0.0	0.0	XIC_008
Pasteurella_multocida_57022	0	0.0	0.0	XIC_008
Streptococcus_infantis_62384	0	0.0	0.0	XIC_008
Thioalkalivibrio_sp_61749	0	0.0	0.0	XIC_008
Thioalkalivibrio_sp_61748	0	0.0	0.0	XIC_008
Salipiger_mucosus_59045	0	0.0	0.0	XIC_008
Chlorobium_ferrooxidans_61363	0	0.0	0.0	XIC_008
Corynebacterium_diphtheriae_56713	0	0.0	0.0	XIC_008
Liberibacter_americanus_57665	0	0.0	0.0	XIC_008
Pseudomonas_parafulva_43471	0	0.0	0.0	XIC_008
Salinicoccus_roseus_61554	0	0.0	0.0	XIC_008
Smaragdicoccus_niigatensis_59059	0	0.0	0.0	XIC_008
Methylotenera_mobilis_59184	0	0.0	0.0	XIC_008
Bacillus_pumilus_56522	0	0.0	0.0	XIC_008
Geodermatophilaceae_bacterium_60267	0	0.0	0.0	XIC_008
Geodermatophilaceae_bacterium_60264	0	0.0	0.0	XIC_008
Pantoea_rwandensis_58499	0	0.0	0.0	XIC_008
Pseudomonas_sp_60771	0	0.0	0.0	XIC_008
Hyphomonas_oceanitis_59923	0	0.0	0.0	XIC_008
Butyrivibrio_crossotus_61674	0	0.0	0.0	XIC_008
Francisella_noatunensis_47799	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_59642	0	0.0	0.0	XIC_008
Beijerinckia_indica_61432	0	0.0	0.0	XIC_008
Pantoea_agglomerans_54643	0	0.0	0.0	XIC_008
Pseudobacteroides_cellulosolvens_61446	0	0.0	0.0	XIC_008
Puniceispirillum_marinum_61633	0	0.0	0.0	XIC_008
Amphritea_japonica_59886	0	0.0	0.0	XIC_008
Rhizobium_leguminosarum_57616	0	0.0	0.0	XIC_008
Ehrlichia_ruminantium_55555	0	0.0	0.0	XIC_008
Lactobacillus_johnsonii_57663	0	0.0	0.0	XIC_008
Butyrivibrio_sp_60621	0	0.0	0.0	XIC_008
Actinobaculum_schaalii_62418	0	0.0	0.0	XIC_008
Streptococcus_suis_58107	0	0.0	0.0	XIC_008
Aeromonas_fluvialis_61900	0	0.0	0.0	XIC_008
Helicobacter_pylori_62483	0	0.0	0.0	XIC_008
Helicobacter_pylori_62484	0	0.0	0.0	XIC_008
Clostridium_baratii_60475	0	0.0	0.0	XIC_008
Leptospira_noguchii_57887	0	0.0	0.0	XIC_008
Nesiotobacter_exalbescens_58953	0	0.0	0.0	XIC_008
Advenella_kashmirensis_58390	0	0.0	0.0	XIC_008
Pseudomonas_frederiksbergensis_58403	0	0.0	0.0	XIC_008
Staphylococcus_warneri_58053	0	0.0	0.0	XIC_008
Pseudomonas_syringae_54805	0	0.0	0.0	XIC_008
Actinoplanes_subtropicus_61745	0	0.0	0.0	XIC_008
Nocardia_veterana_59480	0	0.0	0.0	XIC_008
Pseudoalteromonas_spongiae_58636	0	0.0	0.0	XIC_008
Nitrosomonas_eutropha_61276	0	0.0	0.0	XIC_008
Desulfovibrio_sp_60063	0	0.0	0.0	XIC_008
Bartonella_henselae_53943	0	0.0	0.0	XIC_008
Dietzia_alimentaria_58502	0	0.0	0.0	XIC_008
Geobacillus_vulcani_60299	0	0.0	0.0	XIC_008
Phaeobacter_gallaeciensis_60492	0	0.0	0.0	XIC_008
Herbaspirillum_sp_62172	0	0.0	0.0	XIC_008
Salinispora_pacifica_54583	0	0.0	0.0	XIC_008
Bifidobacterium_callitrichos_60524	0	0.0	0.0	XIC_008
Propionicicella_superfundia_59005	0	0.0	0.0	XIC_008
Caldicoprobacter_oshimai_60046	0	0.0	0.0	XIC_008
Photorhabdus_luminescens_56460	0	0.0	0.0	XIC_008
Clostridium_sp_60029	0	0.0	0.0	XIC_008
Veillonella_sp_62586	0	0.0	0.0	XIC_008
Dickeya_solani_45571	0	0.0	0.0	XIC_008
Paenibacillus_sp_60563	0	0.0	0.0	XIC_008
Lactobacillus_animalis_53719	0	0.0	0.0	XIC_008
Mesorhizobium_loti_55991	0	0.0	0.0	XIC_008
Providencia_alcalifaciens_43220	0	0.0	0.0	XIC_008
Rhodococcus_rhodochrous_53279	0	0.0	0.0	XIC_008
Clostridium_sporogenes_58038	0	0.0	0.0	XIC_008
Ruegeria_sp_62641	0	0.0	0.0	XIC_008
Photobacterium_angustum_61210	0	0.0	0.0	XIC_008
Helicobacter_pylori_61908	0	0.0	0.0	XIC_008
Treponema_primitia_62192	0	0.0	0.0	XIC_008
Desulfotomaculum_thermocisternum_58806	0	0.0	0.0	XIC_008
Barnesiella_intestinihominis_62208	0	0.0	0.0	XIC_008
Bacteroides_eggerthii_54457	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_61776	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_61775	0	0.0	0.0	XIC_008
Cylindrospermopsis_raciborskii_61738	0	0.0	0.0	XIC_008
Corynebacterium_pyruviciproducens_59150	0	0.0	0.0	XIC_008
Listeria_innocua_56310	0	0.0	0.0	XIC_008
Streptomyces_sp_57441	0	0.0	0.0	XIC_008
Oceanicaulis_sp_60693	0	0.0	0.0	XIC_008
Neisseria_shayeganii_58362	0	0.0	0.0	XIC_008
Eubacterium_hallii_61477	0	0.0	0.0	XIC_008
Campylobacter_curvus_57251	0	0.0	0.0	XIC_008
Acetonema_longum_58333	0	0.0	0.0	XIC_008
Curvibacter_gracilis_60147	0	0.0	0.0	XIC_008
Burkholderiales_bacterium_56577	0	0.0	0.0	XIC_008
Aeromonas_jandaei_58278	0	0.0	0.0	XIC_008
Ruminococcaceae_bacterium_60447	0	0.0	0.0	XIC_008
Vibrio_rotiferianus_56978	0	0.0	0.0	XIC_008
Enterobacter_cloacae_58287	0	0.0	0.0	XIC_008
Prevotella_sp_58388	0	0.0	0.0	XIC_008
Pediococcus_claussenii_62164	0	0.0	0.0	XIC_008
Marinobacterium_sp_59666	0	0.0	0.0	XIC_008
Leifsonia_aquatica_60482	0	0.0	0.0	XIC_008
Pirellula_staleyi_61736	0	0.0	0.0	XIC_008
Burkholderia_sp_59408	0	0.0	0.0	XIC_008
Oribacterium_sp_58077	0	0.0	0.0	XIC_008
Hallella_seregens_55732	0	0.0	0.0	XIC_008
Cellulomonas_sp_60608	0	0.0	0.0	XIC_008
Verrucomicrobium_sp_59187	0	0.0	0.0	XIC_008
Aeromonas_sp_60856	0	0.0	0.0	XIC_008
Cyclobacterium_qasimii_61997	0	0.0	0.0	XIC_008
Deinococcus_sp_60849	0	0.0	0.0	XIC_008
Mumia_flava_60211	0	0.0	0.0	XIC_008
Pseudomonas_pseudoalcaligenes_60599	0	0.0	0.0	XIC_008
Leisingera_nanhaiensis_61837	0	0.0	0.0	XIC_008
Acinetobacter_sp_59235	0	0.0	0.0	XIC_008
Desulfonatronovibrio_hydrogenovorans_58802	0	0.0	0.0	XIC_008
Winogradskyella_sp_62249	0	0.0	0.0	XIC_008
Leptolyngbya_sp_58642	0	0.0	0.0	XIC_008
Treponema_medium_59147	0	0.0	0.0	XIC_008
Halomonas_halocynthiae_58878	0	0.0	0.0	XIC_008
Dickeya_zeae_56890	0	0.0	0.0	XIC_008
Butyricimonas_synergistica_58741	0	0.0	0.0	XIC_008
Acinetobacter_lwoffii_59552	0	0.0	0.0	XIC_008
Sphingobium_sp_61949	0	0.0	0.0	XIC_008
Roseibium_sp_62226	0	0.0	0.0	XIC_008
Novosphingobium_lindaniclasticum_58576	0	0.0	0.0	XIC_008
Serratia_symbiotica_55338	0	0.0	0.0	XIC_008
Loktanella_vestfoldensis_61192	0	0.0	0.0	XIC_008
Veillonella_montpellierensis_56010	0	0.0	0.0	XIC_008
Bacillus_sp_60688	0	0.0	0.0	XIC_008
Bacteroides_plebeius_61623	0	0.0	0.0	XIC_008
Exiguobacterium_oxidotolerans_60365	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_60018	0	0.0	0.0	XIC_008
Butyrivibrio_sp_60431	0	0.0	0.0	XIC_008
Cucumibacter_marinus_61493	0	0.0	0.0	XIC_008
Thermocrinis_albus_61982	0	0.0	0.0	XIC_008
Agarivorans_albus_60122	0	0.0	0.0	XIC_008
Pseudomonas_sp_60529	0	0.0	0.0	XIC_008
Clostridium_kluyveri_34403	0	0.0	0.0	XIC_008
Fusobacterium_nucleatum_57450	0	0.0	0.0	XIC_008
Prolixibacter_bellariivorans_47374	0	0.0	0.0	XIC_008
Lachnobacterium_bovis_52776	0	0.0	0.0	XIC_008
Desulfobulbus_sp_60831	0	0.0	0.0	XIC_008
Listeria_grayi_55743	0	0.0	0.0	XIC_008
Streptococcus_sp_62701	0	0.0	0.0	XIC_008
Streptococcus_sp_62700	0	0.0	0.0	XIC_008
Peptoniphilus_timonensis_58570	0	0.0	0.0	XIC_008
Sharpea_azabuensis_60459	0	0.0	0.0	XIC_008
Porphyromonas_sp_59618	0	0.0	0.0	XIC_008
Rhizobium_sp_59217	0	0.0	0.0	XIC_008
Rhizobium_sp_59215	0	0.0	0.0	XIC_008
Rhizobium_sp_59214	0	0.0	0.0	XIC_008
Methylococcus_capsulatus_55034	0	0.0	0.0	XIC_008
Aphanizomenon_flos-aquae_57437	0	0.0	0.0	XIC_008
Lactobacillus_shenzhenensis_59648	0	0.0	0.0	XIC_008
Sphingomonas_sp_60678	0	0.0	0.0	XIC_008
Caldisericum_exile_61672	0	0.0	0.0	XIC_008
Desulfovibrio_bastinii_58811	0	0.0	0.0	XIC_008
Roseovarius_sp_61414	0	0.0	0.0	XIC_008
Pseudomonas_fluorescens_62138	0	0.0	0.0	XIC_008
Rhodanobacter_sp_58497	0	0.0	0.0	XIC_008
Clostridium_sp_60561	0	0.0	0.0	XIC_008
Arcanobacterium_haemolyticum_62008	0	0.0	0.0	XIC_008
Corynebacterium_auriscanis_62694	0	0.0	0.0	XIC_008
Methylomicrobium_buryatense_62090	0	0.0	0.0	XIC_008
Edwardsiella_tarda_53746	0	0.0	0.0	XIC_008
Cystobacter_fuscus_59745	0	0.0	0.0	XIC_008
Dechlorosoma_suillum_61987	0	0.0	0.0	XIC_008
Acinetobacter_tjernbergiae_58659	0	0.0	0.0	XIC_008
Pseudomonas_resinovorans_59760	0	0.0	0.0	XIC_008
Bacillus_subtilis_58172	0	0.0	0.0	XIC_008
Saccharomonospora_viridis_52547	0	0.0	0.0	XIC_008
Acidaminococcus_intestini_54097	0	0.0	0.0	XIC_008
Neptunomonas_sp_60119	0	0.0	0.0	XIC_008
Lysobacter_defluvii_44728	0	0.0	0.0	XIC_008
Streptococcus_sanguinis_58161	0	0.0	0.0	XIC_008
Dorea_sp_59688	0	0.0	0.0	XIC_008
Pseudomonas_monteilii_57025	0	0.0	0.0	XIC_008
Methyloversatilis_universalis_45347	0	0.0	0.0	XIC_008
Bradyrhizobiaceae_bacterium_58015	0	0.0	0.0	XIC_008
Streptococcus_suis_59532	0	0.0	0.0	XIC_008
Oceanicola_granulosus_61194	0	0.0	0.0	XIC_008
Bifidobacterium_thermophilum_61285	0	0.0	0.0	XIC_008
Erythrobacter_longus_58426	0	0.0	0.0	XIC_008
Coprobacter_sp_60889	0	0.0	0.0	XIC_008
Bordetella_holmesii_50257	0	0.0	0.0	XIC_008
Arthrobacter_albus_60374	0	0.0	0.0	XIC_008
Staphylococcus_intermedius_59203	0	0.0	0.0	XIC_008
Peptoniphilus_sp_55103	0	0.0	0.0	XIC_008
Leptolyngbya_sp_58341	0	0.0	0.0	XIC_008
Thioalkalivibrio_sp_57741	0	0.0	0.0	XIC_008
Chrysiogenes_arsenatis_59378	0	0.0	0.0	XIC_008
Thioalkalivibrio_thiocyanodenitrificans_62182	0	0.0	0.0	XIC_008
Thioalkalivibrio_sp_57606	0	0.0	0.0	XIC_008
Winogradskyella_psychrotolerans_61998	0	0.0	0.0	XIC_008
Bacillus_sp_60493	0	0.0	0.0	XIC_008
Flexibacter_elegans_58851	0	0.0	0.0	XIC_008
Abiotrophia_defectiva_61902	0	0.0	0.0	XIC_008
Tetrasphaera_elongata_59414	0	0.0	0.0	XIC_008
Bradyrhizobium_elkanii_58396	0	0.0	0.0	XIC_008
Bradyrhizobium_elkanii_58395	0	0.0	0.0	XIC_008
Gloeobacter_violaceus_61066	0	0.0	0.0	XIC_008
Leptothrix_cholodnii_61430	0	0.0	0.0	XIC_008
Oscillochloris_trichoides_62286	0	0.0	0.0	XIC_008
Salinarimonas_rosea_59039	0	0.0	0.0	XIC_008
Shewanella_haliotis_57366	0	0.0	0.0	XIC_008
Bacteroides_salanitronis_62074	0	0.0	0.0	XIC_008
Bifidobacterium_crudilactis_61264	0	0.0	0.0	XIC_008
Nocardia_transvalensis_59481	0	0.0	0.0	XIC_008
Butyrivibrio_sp_54823	0	0.0	0.0	XIC_008
Algoriphagus_vanfongensis_58686	0	0.0	0.0	XIC_008
Prevotella_pallens_62692	0	0.0	0.0	XIC_008
Meiothermus_silvanus_61730	0	0.0	0.0	XIC_008
Clavibacter_michiganensis_61120	0	0.0	0.0	XIC_008
Acinetobacter_towneri_58660	0	0.0	0.0	XIC_008
Kineosporia_aurantiaca_60059	0	0.0	0.0	XIC_008
Paracoccus_sp_60887	0	0.0	0.0	XIC_008
Helicobacter_pylori_62673	0	0.0	0.0	XIC_008
Mesorhizobium_sp_60891	0	0.0	0.0	XIC_008
Streptococcus_sp_59334	0	0.0	0.0	XIC_008
Rikenella_microfusus_62410	0	0.0	0.0	XIC_008
Facklamia_hominis_57334	0	0.0	0.0	XIC_008
Selenomonas_artemidis_57866	0	0.0	0.0	XIC_008
Streptomyces_sp_59264	0	0.0	0.0	XIC_008
Geodermatophilaceae_bacterium_60286	0	0.0	0.0	XIC_008
Herbaspirillum_sp_59232	0	0.0	0.0	XIC_008
Oxalobacteraceae_bacterium_59287	0	0.0	0.0	XIC_008
Aliagarivorans_marinus_58687	0	0.0	0.0	XIC_008
Halalkalibacillus_halophilus_58875	0	0.0	0.0	XIC_008
Streptomyces_avicenniae_61653	0	0.0	0.0	XIC_008
Uncultured_Sulfuricurvum_59786	0	0.0	0.0	XIC_008
ZIXI_bacterium_60261	0	0.0	0.0	XIC_008
